"id","name","popularity","duration_ms","explicit","artists","id_artists","release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"4TfK2aMDtynpxGpTtNRjWU","El Trovero - Remasterizado",0,220000,0,"['Francisco Canaro', 'Ernesto Fama']","['2maQMqxNnlRrBrS1oAsrX9', '0nRShN4m4GvQv1O4igorb6']","1933-01-07",0.44700,0.191,1,-16.3790,1,0.21000,0.992,0.356,0.332000,0.442,178.0420,3
"4Tfe8Uu9faFdWRiZbpvpXd","Cough Syrup",50,249520,0,"['Young the Giant']","['4j56EQDQu5XnL7R3E9iFJT']","2011",0.53400,0.721,11,-7.3070,0,0.04170,0.0343,6.24e-06,0.115000,0.225,128.9780,3
"4TlkJ1oFXN0uFZ5rIkeyYv","Lounatuulen laulu",14,175440,0,"['Ella Lahtinen']","['6djlD6AoFBy5yy8Uy5khb4']","1992",0.55200,0.306,5,-8.1760,0,0.03590,0.684,0.0,0.116000,0.387,109.1710,3
"4Tnqqz3vWgFe2xkvSv8j1k","Frente al Dolor - Remasterizado",0,158493,0,"['Francisco Canaro', 'Ernesto Fama']","['2maQMqxNnlRrBrS1oAsrX9', '0nRShN4m4GvQv1O4igorb6']","1934-01-10",0.71100,0.191,3,-17.1040,0,0.21800,0.99,0.414,0.115000,0.836,122.7460,4
"4ToVwepBsF5tjHB763V3ZW","Rokkilaulaja",9,181607,0,"['Mikko Alatalo']","['0sXNaEi0XSZIEkCAOACaMI']","1977-01-01",0.48800,0.648,11,-10.5160,1,0.31400,0.529,0.0,0.102000,0.546,154.0020,4
"4TomJOTTm9eiN1e2gVmXDl","Gemilang",35,346653,0,"['Ella']","['2ZQY8HKMtEjGdxgcuW2574']","1996-11-01",0.42500,0.71,0,-5.9340,1,0.02830,0.096,0.00131,0.069100,0.321,159.6940,4
"4TrKWjMFuxDkSvpK8z9T7a","Muñecas Del Cha Cha Chá",17,171827,0,"['La Sonora Matancera', 'Celia Cruz']","['01p7Homi0d4XxZ06f2NYYD', '2weA6hhVqTIN2gSn9PUB9U']","1956-12-31",0.81200,0.411,8,-11.2280,1,0.14200,0.532,9.3e-05,0.106000,0.97,142.5390,4
"4Twn7Z9eg4tmhFzLlmZsSE","Rimjhim Gire Sawan - Duet",39,216373,0,"['Kishore Kumar', 'Lata Mangeshkar']","['0GF4shudTAFv8ak9eWdd4Y', '61JrslREXq98hurYL2hYoc']","1977-12-30",0.37600,0.462,1,-9.5450,0,0.03350,0.823,0.004,0.122000,0.736,106.9480,3
"4U0YJc1KYGFTOhH5gehyg6","054 - Alarm! Klößchen ist verschwunden - Teil 20",27,101133,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1987-10-01",0.74000,0.384,7,-11.5240,0,0.94100,0.473,0.0,0.201000,0.497,51.4930,4
"4U1BOQvTPgkd0TMMY6KNhC","021 - Die Rache des Bombenlegers - Teil 07",30,120360,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1982-07-01",0.60300,0.621,11,-10.5810,0,0.88300,0.775,0.0,0.351000,0.431,119.7350,3
"4U6AcKBTdp67QToRpDHHb9","China de Mi Amor - Remasterizado",0,140547,0,"['Francisco Canaro']","['2maQMqxNnlRrBrS1oAsrX9']","1924-07-11",0.74600,0.231,2,-15.8380,1,0.08420,0.996,0.956,0.145000,0.736,115.3550,3
"4U8N7i0V0Tlmdjyvum22X2","067 - Hinterhalt im Eulenforst - Teil 10",27,100200,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1989-06-01",0.69300,0.568,10,-8.8500,1,0.94600,0.339,0.0,0.473000,0.788,139.1730,3
"4UGkk8JUnO1FhMnYt37mKN","En Silencio - Instrumental (Remasterizado)",0,177093,0,"['Francisco Canaro']","['2maQMqxNnlRrBrS1oAsrX9']","1927-09-11",0.75400,0.387,2,-13.6880,1,0.07870,0.96,0.0655,0.112000,0.8,113.1830,4
"4UHQdp5SO9LokEth9mfJnf","Bittersweet September",40,228777,0,"['Thad Fiscella']","['2TDLqEjKk2G6gjxJ0hjjbI']","2012-08-21",0.35300,0.0821,5,-19.2610,0,0.04160,0.995,0.935,0.091200,0.18,68.5050,4
"4UI4gp5fLQ5MtMGw7MU2fj","055 - Der Mörder aus dem Schauerwald - Teil 03",32,95467,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1987-11-01",0.66600,0.634,9,-9.3650,0,0.95400,0.191,0.0,0.391000,0.472,128.3670,4
"4ULvwJArWY9obUBjZ8fUGE","Kyriaki",9,178293,0,"['Ypogia Revmata']","['4xbr3XX253Pyc7UiPCWEGh']","1995",0.44700,0.545,2,-13.7930,1,0.04520,0.287,0.00213,0.094000,0.827,123.5310,4
"4UOnJkBDe8FehpZMMJYgdN","My Man's Gone Now",27,240693,0,"['Ella Fitzgerald']","['5V0MlUE1Bft0mbLlND7FJz']","1958-01-01",0.15600,0.0534,1,-18.8240,1,0.03740,0.945,0.00294,0.112000,0.0532,78.4240,3
"4UXpJDvdsfneLvT09oJocg","Roger That",50,209827,1,"['Young Money']","['5OrB6Jhhrl9y2PK0pSV4VP']","2009-01-01",0.48200,0.627,2,-7.5610,1,0.11600,0.00827,0.0,0.701000,0.293,157.5800,4
"4Ua80JY2pM9nJspNhdyagv","Montagne verdi",36,192040,0,"['Marcella Bella']","['6IvnpywSnAcBLBjlyme9oW']","1990-05-28",0.41100,0.464,2,-11.2920,1,0.03820,0.528,0.0,0.297000,0.37,127.8570,4
"4UdXvAXurNxeUSFyNvKDe5","Jump, Lester, Jump",23,198933,0,"['Lester Young']","['05E3NBxNMdnrPtxF9oraJm']","1956-01-01",0.68600,0.257,8,-17.5920,1,0.04230,0.974,0.92,0.227000,0.817,107.1100,4
"4UeDMzA4XjmRpl1RHogDzx","Voulez-Vous - From 'Mamma Mia!' Original Motion Picture Soundtrack",62,275133,0,"['Cast Of Mamma Mia The Movie', 'Philip Michael', 'Christine Baranski', 'Julie Walters', 'Stellan Skarsgård']","['0GSuGuz8CIQpRZdig9k9Mt', '6uA8p0e1AsjT1HpbAyPHko', '1L4nOFaQKejFy75REi9BKh', '5Yi0y4bNdc04Oxk9l6nwXa', '0SzZQUkmQ2VPihJ7P64IGq']","2008-01-01",0.70100,0.889,0,-4.7760,1,0.03620,0.0152,0.0131,0.148000,0.789,126.9860,4
"4UewCPnSKRAb3uDKCv7GR3","Mi Redención",21,186000,0,"['La Sonora Matancera']","['01p7Homi0d4XxZ06f2NYYD']","1956-01-01",0.64800,0.337,8,-13.1510,1,0.09230,0.697,5.28e-06,0.060500,0.963,94.5940,4
"4Uga4Tc2g8JHeurXk0RwVM","Crazy",39,170746,0,"['Latasha Lee']","['1D8jzmybTOgH82MsFsCxKf']","2014-08-24",0.86300,0.473,1,-7.9760,1,0.06490,0.0759,0.534,0.089000,0.454,100.5530,4
"4UhAE3UQEwXy5HEhrHoopa","Pa' Que Más - Instrumental (Remasterizado 2018)",0,175000,0,"['Francisco Canaro']","['2maQMqxNnlRrBrS1oAsrX9']","1926-08-15",0.63700,0.167,7,-18.4460,1,0.04170,0.993,0.904,0.115000,0.871,111.1340,4
"4UidbiRwWHCpwLjRLMP0p7","018 - Hexenjagd im Lerchenbach - Teil 16",29,96827,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1982-06-01",0.71000,0.491,11,-10.6500,0,0.95100,0.732,0.0,0.540000,0.776,109.6930,5
"4UimWdbIlCYtR9r6GMT9JM","Why Can't You Behave?",24,305813,0,"['Ella Fitzgerald']","['5V0MlUE1Bft0mbLlND7FJz']","1956-01-01",0.22100,0.189,0,-16.0020,1,0.03390,0.85,0.000194,0.385000,0.163,78.7940,4
"4Uin12zj11ZT5n5OL0aSY7","Mikres Hamenes Meres",27,252293,0,"['Ypogia Revmata']","['4xbr3XX253Pyc7UiPCWEGh']","1999",0.63800,0.691,11,-7.1210,0,0.02630,0.796,0.00981,0.178000,0.367,135.0400,4
"4UjEIjQKnqoRVE7jF0BxAY","Ilumina Minha Mãe",48,453880,0,"['Marie Gabriella']","['1F0wWfLGpNP885C3NvVx9f']","2011-06-05",0.35600,0.222,9,-11.5150,0,0.03100,0.942,0.0,0.151000,0.567,137.5970,4
"4UkZUE81snxTUlVtFUxggM","Elegua Quiere Tambó",29,181267,0,"['La Sonora Matancera', 'Celia Cruz']","['01p7Homi0d4XxZ06f2NYYD', '2weA6hhVqTIN2gSn9PUB9U']","1972-01-01",0.71000,0.242,2,-13.5840,0,0.04640,0.91,0.0703,0.179000,0.761,108.3550,4
"4Uw1QlD7fD2tlXvw1ggrPT","Inherit the Wind",25,179800,0,"['Elvis Presley']","['43ZHCT0cAZBISjO8DG9PnE']","1969-10-15",0.44600,0.375,6,-15.1420,0,0.03120,0.664,0.0801,0.078000,0.536,96.0220,4
"4UwCL2ktqYO2fUgfQBV36l","025 - Die Stunde der schwarzen Maske - Teil 19",29,93427,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1982-11-01",0.69900,0.346,5,-12.3380,0,0.85200,0.503,0.0,0.197000,0.483,106.3680,3
"4UzPJBDVcjHy11b6R9FOuX","Pergilah Sayang",35,288733,0,"['Ella', 'Korie']","['2ZQY8HKMtEjGdxgcuW2574', '69OaAogV1jvYz64IUgTwxs']","2015-02-14",0.53800,0.607,0,-6.8330,1,0.02430,0.075,1.56e-05,0.134000,0.371,135.9350,4
"4V0DhMTBzr4SRzFohGKW5s","Selección Cuecas: La Caraqueña, La Entreriana, Tarijeñita, La Abajeña",31,346774,0,"['Dalmiro Cuellar']","['5fx2gAF0dCFWULwx4TwQS0']","2006-01-01",0.67100,0.587,7,-4.7650,1,0.03990,0.681,0.0,0.267000,0.677,127.5520,3
"4V0V6dBgUPpDHmNsraafzL","Jiya Beqarar Hai",14,186000,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1949-04-21",0.73800,0.581,3,-9.0350,1,0.03160,0.906,0.00299,0.404000,0.951,107.0380,4
"4V0f8krqwRCqjijjwXrRsA","041 - Heißes Gold im Silbersee - Teil 02",30,79947,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1986-03-01",0.75100,0.525,4,-10.4230,0,0.92500,0.6,0.0,0.667000,0.748,60.3370,3
"4V1GbdBBevtKXVH2PdE1e9","The Sound of Your Cry",21,195720,0,"['Elvis Presley']","['43ZHCT0cAZBISjO8DG9PnE']","1971-06-16",0.21800,0.497,8,-11.0400,1,0.03540,0.376,0.000172,0.323000,0.413,88.1650,4
"4V8jAm6DtDRH69TCVi4N6E","Burning Love - Live",23,176813,0,"['Elvis Presley']","['43ZHCT0cAZBISjO8DG9PnE']","1975-05-07",0.29900,0.867,9,-9.1390,0,0.08740,0.0948,0.0151,0.889000,0.752,166.2520,4
"4VDQKzsM6RoYcy1C3Ig76f","Łóżko - 2011 Remaster",27,264507,0,"['Maanam']","['4MiKufcWLuX6KDLzqhUgQD']","1996",0.51800,0.377,7,-9.9170,1,0.02870,0.392,0.0,0.105000,0.188,136.2310,4
"4VI9t56ScxjOXQehcamFqh","Canaro - Instrumental (Remasterizado)",0,189507,0,"['Francisco Canaro']","['2maQMqxNnlRrBrS1oAsrX9']","1927-09-05",0.82000,0.168,5,-13.2620,1,0.10400,0.994,0.677,0.112000,0.809,113.3220,4
"4VL3BZ9itnSNhDYr9zFpPF","Aku Bisa - Akustik",45,303067,0,"['Flanella']","['3cwdHWqqoGRUd57ERrbj1v']","2006-02-02",0.53900,0.148,9,-10.8600,1,0.03630,0.771,0.0,0.232000,0.2,132.3230,4
"4VM8E7ERlXLoiIOWY7zIfA","One O'Clock Jump",3,146893,0,"['Ella Fitzgerald', 'Joe Williams', 'Count Basie']","['5V0MlUE1Bft0mbLlND7FJz', '7FMGtucexJvUxVz7scydEL', '2jFZlvIea42ZvcCw4OeEdA']","1957",0.65000,0.317,1,-16.6390,1,0.13600,0.503,3.91e-05,0.379000,0.29,94.2040,4
"4VPcqPaOwnVcxqy9q3b0r7","Senza Una Donna - English Version",35,269067,0,"['Zucchero', 'Paul Young']","['2KftmGt9sk1yLjsAoloC3M', '6rqU9HQ57NYGBnBzbrY3a4']","1991-01-01",0.61000,0.436,9,-10.5200,1,0.03040,0.235,0.0,0.188000,0.508,78.6310,4
"4VR8Y0U3lrAUCXkPxgBgWj","Ye Dil Tum Bin Lagta Nahin",29,348693,0,"['Lata Mangeshkar', 'Mohammed Rafi']","['61JrslREXq98hurYL2hYoc', '0gXDpqwYNDODn7fB0RDN8J']","2002-03-13",0.41000,0.417,7,-10.3410,1,0.04080,0.835,0.0289,0.625000,0.533,141.7140,3
"4VSSs4qPnhKu48kHYM7S9G","078 - Heißer Draht nach Paradiso - Teil 11",27,135547,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1991-09-01",0.50900,0.816,1,-8.7860,1,0.53000,0.711,3.14e-06,0.105000,0.451,141.3310,5
"4VSzqbftUPMoyv7Rhh6y26","P.P.P",13,258453,0,"['Ella']","['2ZQY8HKMtEjGdxgcuW2574']","1996-11-01",0.61300,0.925,4,-5.4710,1,0.04080,0.00417,0.000328,0.051800,0.74,119.8880,4
"4Vb1yy1CuBdEMPDPgtDGsK","Milti Hai Zindagi Men",12,291388,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1950-12-01",0.54800,0.607,2,-5.7340,0,0.04540,0.933,9.22e-06,0.104000,0.567,129.1920,4
"4VbKxuuHbtkfjkU5u2lLnv","Le nozze di Figaro, K. 492, Act I Scene 8: Giovani liete, fiori spargete (Chorus)",13,85627,0,"['Wolfgang Amadeus Mozart', 'Franco Calabrese', 'Glyndebourne Chorus', 'Glyndebourne Festival Orchestra', 'Graziella Sciutti', 'Sesto Bruscantini', 'Vittorio Gui']","['4NJhFmfw43RLBLjQvxDuRS', '5tjg4QOIPwcpyh63osiYiA', '5KDy5zRtt4BRjwDqq2yAe5', '3CjBTAy0bJixmHuuK7QxHw', '721tq3uk5XJpX3jKryhswG', '5fmLyWgIfAkbsFjMnwoWu7', '2BYljht61tijA9gCf1Bour']","1955",0.19300,0.0913,7,-22.3080,1,0.03820,0.993,0.0585,0.109000,0.104,170.1520,3
"4Vemx0muSOfkhDjda1el1z","061 - Im Schatten des Dämons - Teil 03",28,116320,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1988-11-01",0.73000,0.299,5,-13.3840,0,0.76700,0.753,0.0,0.593000,0.612,104.1740,4
"4VgS7TMARnwt3ln9c4ZFle","มนต์รักนักแร็พ",39,275556,1,"['FIIXD', 'Khun OC', 'NAMEMT', 'Diamond', 'Ben Bizzy', 'YOUNGOHM']","['3E2RbO6J3JSYa9VgP5iGMH', '6ExUp8aETpf5h3zgfpdSSb', '22i4rMtrvKnWENQSiD3xXU', '0O6y1pr1YIKq65c6N3sI9c', '7IFeTLxFc5Qn00yznSbNO6', '0AvGycOEDZTaBFLCaiGd9S']","2019-01-08",0.80500,0.816,1,-3.9780,1,0.12600,0.0142,0.0,0.333000,0.494,162.0130,4
"4VgaowmEqWDHsogn42kd8s","Oh RAI!",17,226240,0,"['Enzo Carella']","['5OJ0DNeHpHq7b6fHWRaPp9']","1979",0.71400,0.534,1,-9.9150,1,0.04580,0.0767,0.817,0.076100,0.954,112.9020,4
"4VkEIBocdbCj6Ijvr4chUY","See See Rider - Live",29,186147,0,"['Elvis Presley']","['43ZHCT0cAZBISjO8DG9PnE']","1970-06-01",0.50500,0.738,9,-12.4310,1,0.16700,0.182,1.4e-06,0.422000,0.595,125.3490,4
"4Vlx6e5XTN3aQ9MjUF1p6q","Stompin' At The Savoy",33,312413,0,"['Ella Fitzgerald', 'Louis Armstrong']","['5V0MlUE1Bft0mbLlND7FJz', '19eLuQmk9aCobbVDHc6eek']","1957-02-25",0.50500,0.381,1,-14.6810,1,0.22500,0.763,0.0,0.216000,0.647,104.2100,4
"4Vv7ITwLzRN0vHK4yaqa1n","027 - Banditen im Palasthotel - Teil 21",30,91787,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1984-02-01",0.62400,0.457,1,-15.6580,1,0.33800,0.349,1.47e-05,0.913000,0.111,125.8330,1
"4VviUw0NQCcF1PwNWnJAl6","Holly Leaves and Christmas Trees",16,135842,0,"['Elvis Presley']","['43ZHCT0cAZBISjO8DG9PnE']","1971-10-20",0.46100,0.241,0,-15.9180,1,0.02970,0.821,0.0169,0.099000,0.361,76.6200,4
"4VwXE8zWc8jUI85zjKQff2","Volvió la Princesita - Remasterizado",0,185507,0,"['Francisco Canaro', 'Ernesto Fama']","['2maQMqxNnlRrBrS1oAsrX9', '0nRShN4m4GvQv1O4igorb6']","1932-12-19",0.39200,0.473,11,-5.5670,1,0.06270,0.985,0.0462,0.506000,0.823,175.1340,3
"4Vx7Xb9GvwRrBJQmG5fEGN","Mia Zoi Plirono",32,143933,0,"['Rita Sakellariou']","['3SujAy81ybJxcgSvGpmX2i']","1994",0.68000,0.521,3,-10.1560,1,0.13900,0.602,3.4e-06,0.428000,0.662,145.8650,5
"4W0k88wr6UcctWn1FpRvCd","Querencia",15,168000,0,"['Yalo Cuellar']","['6nMF6YlMYvHKc41xxlaoON']","1999-06-21",0.47000,0.77,7,-7.5200,1,0.14300,0.452,0.0,0.112000,0.873,156.3340,3
"4WEAvZ8ZoY8q0OOmIaxVlf","Na Koi Umang Hai (with Dialogues) - Reprise",22,346150,0,"['Lata Mangeshkar', 'Rajesh Khanna', 'Asha Parekh']","['61JrslREXq98hurYL2hYoc', '1UKGkhBpbMBvEdlMiHzn0Q', '7GN8UPp1hCS4mFZc9tr5Mb']","1970-12-01",0.58100,0.154,6,-14.5020,1,0.14400,0.888,2.52e-06,0.119000,0.481,80.3770,3
"4WEeGsY1MR3DYQp1GXPuiy","La Melodía del Corazón - Remasterizado",3,200587,0,"['Francisco Canaro', 'Francisco Amor']","['2maQMqxNnlRrBrS1oAsrX9', '4fm9akHwCFjHjXglEsVWIV']","1940-01-24",0.42100,0.409,9,-9.0570,0,0.04300,0.927,0.132,0.315000,0.711,136.3150,4
"4WFEwq78dWquObx1d2x1nS","If I Were You",27,180813,0,"['Elvis Presley']","['43ZHCT0cAZBISjO8DG9PnE']","1971-06-16",0.50800,0.311,0,-14.9600,1,0.03420,0.483,0.411,0.436000,0.558,115.2710,4
"4WJUkgdSKvyjPk0MgWL1bJ","Find Out What's Happening",21,150840,0,"['Elvis Presley']","['43ZHCT0cAZBISjO8DG9PnE']","1973-10-01",0.66100,0.637,7,-13.6480,1,0.02900,0.218,0.000421,0.129000,0.845,97.1180,4
"4WJekWeUWbiNwUvgryQCzL","Saiyan Be Imaan",16,212976,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1965-12-01",0.34500,0.524,5,-11.2040,1,0.05250,0.974,0.216,0.732000,0.797,137.6550,5
"4WOqpPE7Gq1Mpq984wkfa0","El Acomodo - Instrumental (Remasterizado)",0,159493,0,"['Francisco Canaro', 'Ernesto Fama']","['2maQMqxNnlRrBrS1oAsrX9', '0nRShN4m4GvQv1O4igorb6']","1933-01-07",0.74100,0.082,5,-18.5720,0,0.12800,0.991,0.265,0.131000,0.548,124.6200,4
"4WPGI9kaE24GxgRf68zxJE","To Zari",0,198667,0,"['Stratos Pagioumtzis', 'Stellakis Perpiniadis']","['7N0fh2csz0eFkrE01LF1m3', '0huMeTK6uba9aYAE69Dmsz']","1935-01-04",0.55800,0.245,5,-16.3160,0,0.04170,0.993,0.029,0.125000,0.557,80.5120,4
"4WPL20gX7sOX4rHa8JknvB","Saaz-E-Dil Chhed De",8,228787,0,"['Lata Mangeshkar', 'Mohammed Rafi']","['61JrslREXq98hurYL2hYoc', '0gXDpqwYNDODn7fB0RDN8J']","1961-01-01",0.68000,0.334,4,-11.5540,1,0.09270,0.886,3.02e-06,0.100000,0.749,119.9290,4
"4WPRkCcrdZVwIMKogTvepp","Por ti",37,170627,0,"['Ella Baila Sola']","['6xvRfsmnwd0qcDUomtlmAt']","2005-02-15",0.51700,0.475,0,-7.1510,1,0.02490,0.78,2.22e-06,0.396000,0.419,85.9470,3
"4WPwQN9fy6sKodrfyrOGnT","Unki Pahli Nazar Kya Asar Kar Gai",4,326200,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1964-01-01",0.53700,0.191,2,-18.2400,1,0.04840,0.99,0.573,0.117000,0.698,104.3300,4
"4WQEWCD9KZFUllIElm8zYc","Never Been to Spain - Live",27,207173,0,"['Elvis Presley']","['43ZHCT0cAZBISjO8DG9PnE']","1972-06-01",0.38100,0.519,9,-13.3260,1,0.03940,0.114,0.0499,0.771000,0.583,178.5790,3
"4WVENFM91Nip8x4GlJOINO","Maringá",8,152493,0,"['La Sonora Matancera', 'Leo Marini']","['01p7Homi0d4XxZ06f2NYYD', '3Y5vifXLGyyHfY99BH73Ld']","1961-01-01",0.66600,0.389,2,-12.3660,1,0.05310,0.571,0.00362,0.115000,0.646,102.0380,4
"4Wa9xLwIOdletdE8tBZKp5","Znam cie na pamiec",49,203480,0,"['Brodka']","['4D22jVMhvZgzvt8Hh9AcKY']","2006-11-16",0.61700,0.582,6,-6.6800,0,0.02950,0.478,1.09e-06,0.103000,0.342,135.0080,4
"4WdaiZK4fMflUP8ruEYH8l","Il Picolo Navio - Remasterizado",0,181173,0,"['Francisco Canaro']","['2maQMqxNnlRrBrS1oAsrX9']","1924-07-11",0.73100,0.233,1,-15.8610,0,0.26400,0.996,0.967,0.146000,0.385,124.5160,4
"4Wf5RrfDdfuPJAwQ7i3iXp","Ghar Aaya Mehman Koi",2,194867,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1955-01-01",0.62000,0.623,8,-4.7700,0,0.07540,0.919,1.48e-05,0.169000,0.892,160.1250,3
"4WlK7zCfAbPgyAB1ufufaH","Oh ! Musetta !",1,192240,0,"['Giacomo Puccini', 'Gabriele Santini', 'Maria Callas', 'Orchestra Sinfonica Di Torino Della Rai']","['0OzxPXyowUEQ532c9AmHUR', '4C8Cmg4pufBGtbDGGTGbkL', '0bjdfjE8XbLa2Odstu6E1E', '6r9Z05svhqtOdMOOIr0Kjy']","1952",0.54400,0.362,4,-12.3570,1,0.19900,0.977,8.02e-05,0.385000,0.497,114.8350,3
"4WnMSmxVGvAycPYVT5EsBe","La Sulamita - Remasterizado",0,147080,0,"['Francisco Canaro']","['2maQMqxNnlRrBrS1oAsrX9']","1926-07-12",0.47300,0.212,0,-14.7630,1,0.12700,0.996,0.878,0.186000,0.626,169.0780,4
"4WqsrF7TJMNcXpALt6amw6","Aamun Kuiskaus",45,235107,0,"['Stella']","['002oyMRzxTzEsBRLzACi8d']","2004-04-22",0.52400,0.841,2,-4.4440,0,0.03460,0.034,1.64e-05,0.091200,0.404,126.2240,4
"4WrPWW1OWCPIonmXuVbin1","Deseo Animal 2.0",43,247261,0,"['Dalmata']","['3jGlU8UMMo44I2xeLQ6FD3']","2014-05-31",0.78100,0.764,2,-6.7140,1,0.05960,0.109,0.00351,0.094300,0.843,97.9980,4
"4WrjFyTD2xyFdYLylNwX8T","Gira gira l'elica",31,197533,0,"['Coro Della Folgore']","['2f9hNlmJCKylFS593qYE7b']","1996",0.53300,0.216,10,-12.1980,1,0.03710,0.77,0.0,0.086100,0.835,169.9200,3
"4WuMqMLKWlyIYSOP0biPkF","Dil Men Sama Gaye Sajan",11,277657,0,"['Lata Mangeshkar', 'Talat Mahmood']","['61JrslREXq98hurYL2hYoc', '2fi9hpqNbi5neTbKSqG0vW']","1952-01-01",0.41500,0.258,1,-11.8290,1,0.03280,0.985,0.208,0.522000,0.731,98.2960,3
"4Wz4oQP3JDOInggY76iD8o","Sena Stanjéna?",29,149467,0,"['Andreas Vollenweider', 'Walter Keiser', 'Pedro Haldemann', 'Corin Curschellas']","['7MynOMOTsGz8NFcPUImWAp', '3LfEGh0Nwxa7mJ79Q1kTkX', '5hvDMqDnlZLm5opdeqgkE2', '6C4K00EeKEHDbezeRiEL4o']","1982-11-01",0.67900,0.628,5,-7.6360,0,0.04290,0.387,0.269,0.099300,0.813,142.7660,4
"4X7XfP15mnFklhYeP7YMKw","Homeless",26,217400,0,"['Ladysmith Black Mambazo']","['3FdLhnmXynPvZkbILPpB6d']","1992-11-30",0.43300,0.408,8,-13.8890,1,0.41300,0.857,0.0,0.489000,0.776,101.0940,4
"4XE3fgHEXc3XDtXNzIPbUN","Ek Baar Zara Phir Keh Do",11,247675,0,"['Lata Mangeshkar', 'Hemant Kumar']","['61JrslREXq98hurYL2hYoc', '02Um2HIOrUdsy3wqPBZwsj']","1963-11-17",0.63800,0.481,3,-7.1860,0,0.08630,0.96,3.37e-05,0.158000,0.793,124.4870,4
"4XFbIO2ExvOjBAnjsjtQY7","Breeze Off",40,193760,0,"['Lady G']","['1C5RzkueJX7bh2ZrzpA2fa']","1998",0.86500,0.616,7,-6.4980,1,0.35900,0.228,0.0,0.253000,0.855,92.1480,4
"4XHUF2aDCfCJA2ZNH2uzEY","La voglia di sognare",9,260800,0,"['Ornella Vanoni']","['4MR6tQyIrWK82b56cYPBDv']","1974-02-01",0.31600,0.205,2,-12.3480,1,0.03380,0.636,0.000379,0.553000,0.264,116.4630,4
"4XKtFzpKlGHusJ9fqzPLNz","Muralla del Frayle Muerto",1,205775,0,"['Manuel Capella', 'Paco Trelles']","['07bWHkXcoBmRPvv1DxeQzv', '6ISYJJ0wJipz3ra5uzCsrt']","1970-07-06",0.41600,0.335,5,-10.3190,1,0.03620,0.972,0.0,0.182000,0.447,134.6580,3
"4XNc5TMAoEjnTIQGuvxNR6","Vote For Mr. Rhythm (10-29-36)",3,150160,0,"['Ella Fitzgerald']","['5V0MlUE1Bft0mbLlND7FJz']","1937",0.74200,0.459,11,-7.8750,0,0.28900,0.98,0.0,0.484000,0.73,83.0930,4
"4XPWKmy05Rcff6TLHNoNF8","Ghost",67,213213,0,"['Ella Henderson']","['7nDsS0l5ZAzMedVRKPP8F1']","2014-10-13",0.68000,0.84,9,-3.8230,1,0.04140,0.0457,8.66e-06,0.143000,0.468,104.9750,4
"4XWGwpFYVKndkON7ZIDxxo","Mano a Mano - Instrumental (Remasterizado)",0,185107,0,"['Francisco Canaro']","['2maQMqxNnlRrBrS1oAsrX9']","1927-09-16",0.83600,0.148,5,-13.1910,0,0.42500,0.995,0.0174,0.117000,0.873,112.2840,4
"4XXbJzhhxlXPylWxNXl6mR","Gouryella - Radio Edit",27,219280,0,"['Gouryella']","['1JKDQ9CDwfLKUrhO6KYaki']","1999-01-05",0.55800,0.94,7,-7.2800,1,0.04070,0.000165,0.782,0.075200,0.311,137.9800,4
"4XYUkfvQHvreVAWJRTtg2S","Castil Battle",2,166613,0,"['Ben & The Platano Group']","['3qbSdEVj7vSGTPNBeXVGgV']","1971",0.73000,0.735,9,-11.4810,0,0.04100,0.53,0.842,0.285000,0.783,123.4940,4
"4XbcBk2uoj7DZKxlVjjtLM","Watch Your Step",34,178547,0,"['Elvis Costello & The Attractions']","['4qmHkMxr6pTWh5Zo74odpH']","1981-01-01",0.70300,0.516,0,-10.2310,1,0.03710,0.115,0.046,0.128000,0.822,115.2650,4
"4Xev16dvTMF1ZnLIa3T7qL","049 - Bombe an Bord - Teil 08",28,95307,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1987-05-01",0.65800,0.603,8,-10.4430,1,0.95100,0.704,0.0,0.214000,0.7,74.5350,4
