"id","followers","genres","name","popularity"
"0W0udbffr9z2chRB5eiq9W",4087.00,"['polish hip hop']","Hans Solo",2
"0WDJa0qnagyOnMaiD26wht",147984.00,"['polish hip hop', 'polish trap']","Kubi Producent",65
"0WKQQ0JVwqVfaCUeocL81k",60.00,"['polish experimental']","Mazzmelancolié",0
"0WRMNsx6J1XPOIYhxs2ZQy",5536.00,"['polish hip hop']","Sokół i Marysia Starosta",0
"0WX7MXOUx7elCFdxdgvdBU",24386.00,"['polish alternative', 'polish pop']","Sorry Boys",43
"0WZxQOkr6LVnYYSEA6v2oA",757.00,"['polish alternative rap']","OER",10
"0Wi2fADbhwXlPUWxBmzo99",543915.00,"['polish hip hop']","Szpaku",69
"0X9E6eWPT8Y3ntQiJzn73k",41.00,"['polish psychedelia']","Neurasja",0
"0XO1bdk6Zlb2XVNwAmSmyZ",38221.00,"['polish pop']","Bracia",35
"0Xjf9OakcUUfuTm2qga0Mi",81.00,"['polish thrash metal']","Hellias",0
"0XoSYg8grVwLl2oQpO8Vcg",1660.00,"['polish trap']","Tom Schklaneck",24
"0XqtseX3XzxM4MwPlVLDBJ",570.00,"['polish black metal', 'polish folk metal', 'progressive black metal']","Jarun",3
"0XuTvNiI3kFV0Jpt5MTaMf",58.00,"['polish modern jazz']","Jachna Tarwid Karch",0
"0Xxs5QbMk6xdYuFRarXT0A",1086.00,"['polish hardcore', 'polish post-punk']","Gówno",10
"0Xyx4KS1ZYxarWF8Em7cVt",9996.00,"['polish pop']","Tabb And Sound`N`Grace",20
"0Y0MpkBrGD02Cx3Mmhfa9I",45819.00,"['polish rock']","Obywatel G.C",42
"0YYxsW13yGiA2e80fu4VIA",82804.00,"['polish alternative', 'polish pop']","Fisz Emade Tworzywo",49
"0Z6vwY1UzEfgxL7BjzOhyw",163.00,"['polish jazz']","Grzegorz Karnas",2
"0Z75LMaQwXqY3dfkQpaUWb",286.00,"['polish alternative rap']","Kedyf",1
"0ZBpILo0t843hKaw2jgVzm",246.00,"['polish post-rock']","Fobia Inc.",2
"0ZXDvZqBzwZLsHRXhuTbpR",206075.00,"['polish pop']","Cleo",52
"0a6BqKTzmoPE64u4WQ5BDh",1199.00,"['polish jazz']","Wlodek Pawlik",6
"0aQdei01h0utRbgPvYBpQH",1726.00,"['disco polo']","Impuls",11
"0agLQQe1W7jkJPXN3bI0sU",1689.00,"['polish reggae']","Pajujo",16
"0aoBCCG6cx5unosTJ4sSZA",269.00,"['polish indie']","Płyny",3
"0aquWYdumRf3dKccHKaQ25",648.00,"['polish punk']","El Banda",11
"0b0tkZbwYRZuXlfxRUzSxI",3064.00,"['classic polish pop', 'poezja spiewana', 'sung poetry']","Cisza Jak Ta",27
"0bP2aOqJBwjWEvA6MrKD7i",257.00,"['polish indie rock']","Poradnia G",3
"0bRV6QPqD18yNy76IeBr10",35719.00,"['polish pop']","Ich Troje",47
"0bbSbmpfnelM4nQfogVk9B",114.00,"['polish indie', 'polish indie rock', 'polish post-rock']","New York Crasnals",0
"0bfBH61NEvZOmVTUyUL1yO",19271.00,"['polish pop']","Mateusz Ziółko",40
"0bj5RvsOqc7OKarlzSAskZ",6593.00,"['polish metal']","Oberschlesien",32
"0buOvM3DxsknoPmgGufB5B",55.00,"['polish jazz']","Michał Tokaj Trio",0
"0c7soAA3Nv5aaDBMtCy7v4",7987.00,"['disco polo']","Toledo",27
"0c8U4E4Lkp811ASVtvEvWz",2336.00,"['polish punk']","Rewizja",26
"0cFQLs28WprLqNslPA1vBH",232.00,"['polish ambient']","Normal Bias",8
"0cVPHQYxTYSYyi9RbmTeYO",12.00,"['polish contemporary classical']","Krzysztof Baculewski",2
"0ccRCOCvzmqh8Zo2UItkIb",267.00,"['polish prog']","Hengelo",3
"0ccdMCODzVXxZjGifskbMb",87.00,"['polish post-rock']","Overcolored",2
"0cok0udh8093N9RTG2BSNV",3735.00,"['polish alternative rap']","Hukos",33
"0dBeB81LWOykftaRobJzTV",116.00,"['disco polo']","Tvister",1
"0dJ5KNObzuV2aK76ucVV1l",38411.00,"['polish folk metal', 'polish metal', 'rune folk']","Laboratorium Pieśni",40
"0e3vm4qeNHWvUzjyocIbBq",934.00,"['polish metal']","Lux Perpetua",3
"0e50XR201KWozLvDfuPT1i",499.00,"['polish folk']","Čači Vorba",6
"0eyIohBjpkL2zl5TJbGnTC",79.00,"['disco polo']","Jago Young",4
"0f2C22TVDBQ4K6NDFw4yEm",456.00,"['polish metal']","Eternal Deformity",0
"0fAcN6lJs746iPMKVXXywc",29.00,"['polish classical piano']","Marian Mika",1
"0fIbM6bp8K3QDqsHidPTSN",5143.00,"['futurepop', 'polish synthpop']","Plastic",26
"0fcvdYGpKGEn4ceethoBVq",2.00,"['polish reggae']","27Pablo & Mothashipp",0
"0fgRKFA5ecwbbU6u6nSh2J",710.00,"['polish electronica']","Żółte Kalendarze",9
"0fiNNq0GEu0tatdHdjpFXy",2838.00,"['polish electronica', 'polish post-punk', 'polish synthpop']","Niemoc",18
"0fjBJAeBASIOe0LsONiaVL",1024.00,"['polish experimental', 'polish noise rock']","BNNT",4
"0g8uDsDCthOato1OArQG4d",106.00,"['disco polo']","Two Boys",16
"0gDmDJXecKmNQeOjbG9KQI",6079.00,"['polish alternative', 'polish alternative rock']","Ted Nemeth",27
"0gGAo7qaMlnNcngFKl3myA",10041.00,"['classic polish pop', 'poezja spiewana']","Hanna Banaszak",29
"0gH4VBwt5MwWomiOXloDC4",20086.00,"['polish alternative', 'polish indie']","KRÓL",56
"0gOwRicMmlIZsHeAMXRhFS",18894.00,"['polish trap']","Mlodyskiny",41
"0h0hsWQ5RRu9VwcMQmMHan",7548.00,"['polish punk', 'polish reggae']","Blade Loki",26
"0hHp1yLqUUMEMmrtx9lJua",24589.00,"['polish hip hop', 'polish trap']","Bedoes & Kubi Producent",31
"0hmW4jgeM8oo7PrTja7KzY",777.00,"['disco polo']","Śląskie Szwagry",9
"0hwjSlN7w3WWQY3mLdogAC",129276.00,"['polish pop']","Dawid Kwiatkowski",51
"0i9df7R90wNqUAVzsASOzt",551.00,"['polish noise rock']","Starzy Singers",3
"0iBTVnJ1Sff92zCDujfvyJ",11346.00,"['polish hip hop', 'polish pop']","Young Leosia",61
"0iJ663KHKiSR80QgSX6YQi",50.00,"['polish black metal']","Night of the World",0
"0jEJGHxA3gkLdjviT1H0wk",6926.00,"['polish pop']","Felivers",40
"0jKBeWW3LMJGSqluK86pzD",6615.00,"['polish black metal']","Infernal War",0
"0jNyGycjZJJUipcQCrYLOf",6250.00,"['polish punk']","Pull The Wire",33
"0jTIdQVmEkyph4ZEQeXY6e",554.00,"['polish alternative rap']","Golin",19
"0jYs0wViEyqQWz8YU9qdzA",3290.00,"['polish noise rock', 'polish post-punk']","Nagrobki",19
"0jpeSCWhlRHpyOYP2NvuUN",215.00,"['polish pop']","Martin Lange",30
"0kh9Gvy9lGZsq84x7I37DC",132582.00,"['polish hip hop', 'polish trap']","Beteo",64
"0klnXt9e0AfPQVFpKq9XH9",556.00,"['polish experimental', 'polish noise rock']","Ugory",5
"0krPyzj6zmF8YkpPD1elz3",13433.00,"['polish punk', 'polish rock']","Proletaryat",31
"0kvWmRCN4FQ1g8BLWVapv9",33875.00,"['polish hip hop']","Onar",46
"0kwWXvoHn9wvYHeGVqwheD",22.00,"['polish early music']","Jan z Lublina",2
"0l5y1sYgLoMw2hqZf8a5bq",390.00,"['polish noise rock']","The Pau",7
"0lKCO7SCRiTCS4ZEU6l1zx",178580.00,"['polish pop']","Sarsa",50
"0lTe15Ofpyg39nXvLNAfcm",7723.00,"['historic piano performance', 'polish classical piano']","Władysław Szpilman",29
"0lUa6o7QrvyJKszdaBnoAH",104060.00,"['polish alternative', 'polish post-punk', 'polish rock']","Republika",45
"0lZUoGncQYLlIaMUmoNo9N",1178.00,"['polish black metal']","Stillborn",3
"0mGMdkeDynbGXSVd0PY8Oq",38812.00,"['polish alternative rap', 'polish hip hop']","Shellerini",49
"0mHLX59DLqrZHIo8mOhiBG",2147.00,"['polish punk']","Skowyt",23
"0mPwQtcfSfJTDRp8WW0Qzv",371.00,"['polish alternative']","ATLVNTA",29
"0ma2sHI6FKuoZnYv4yrN4p",54.00,"['polish blues']","Wielka Łódź",1
"0mgfELPsiq0LH8yBkQpCX5",283.00,"['polish hip hop']","Projektor",1
"0mneo6UHjcOtZBm1Tw8t67",934.00,"['polish ambient', 'polish experimental electronic']","Piotr Kurek",6
"0nU4KDlY7PPoQiNfv55QtK",7.00,"['polish contemporary classical']","Mateusz Ryczek",0
"0ndw1tUehEV3tnnYUnqFw9",4614.00,"['classical performance', 'classical piano', 'polish classical piano']","Piotr Anderszewski",44
"0o7p9WUBNSwNwLXOi87H0y",3058.00,"['classic polish pop', 'sung poetry']","Sława Przybylska",31
"0oXrvAQ8hAq6sc50Cx34Be",168.00,"['polish jazz']","Jacek Kochan",2
"0oc4TgH6Zb6g7WKVgtZFqC",2717.00,"['polish folk']","Vołosi",19
"0ov3NwkivwP03icKu8jQBy",15981.00,"['polish alternative rock', 'polish punk']","Dr Misio",38
"0owuxokSI9X2wpH2QIV9Qx",475.00,"['polish jazz']","Lora Szafran",9
"0p5YayfdhmkAd0rtiu6mlP",10644.00,"['classic polish pop']","Izabela Trojanowska",35
"0p7VZqUN5ZO71mGYl1sEar",81.00,"['polish blues']","Teksasy",1
"0pPojVZ5STREV6CWdiZxQp",1313.00,"['polish alternative', 'polish alternative rap']","Biały Tunel",27
"0pUbw5HdKXcSz6luKNyOiR",234.00,"['polish reggae']","PodobaMiSię",6
"0poNM6wTWlWkKAizKevcho",133.00,"['polish hardcore']","Odszukać Listopad",2
"0q4Dul29Bz5se2iYcKPQXA",503.00,"['polish electronica']","Eltron John",1
"0qEO82Hj3SvjoNyEfKpRku",33362.00,"['avant-garde', 'classical', 'compositional ambient', 'contemporary classical', 'polish contemporary classical']","Krzysztof Penderecki",43
"0qI3BHXdNAjGHu3NqRaacs",145.00,"['polish hip hop']","P.T.P",2
"0qKh0X5tADgaE3jc0nwUJ7",92.00,"['neoclassicism', 'polish contemporary classical']","Stefan Kisielewski",1
"0qibngGI3EFCen6abY5hqY",96445.00,"['polish punk', 'polish reggae', 'polish rock']","Pidżama Porno",49
"0qp4NhoMGGrzCtWu4CkEsE",29108.00,"['polish hardcore', 'polish punk']","KSU",40
"0rP5p0yoDQbR6P5Yxbb05Y",2103.00,"['polish punk', 'polish reggae']","Alians",12
"0rkMbUsdwbCsVuPmeE7reC",65.00,"['polish indie rock']","Sen Zu",1
"0rmz1G0YmKSzsz83bbw7Tv",118.00,"['polish punk']","Whitman",0
"0s9uKGVQnXFnWvXxBW0WJa",3896.00,"['polish punk', 'polish reggae']","Podwórkowi Chuligani",22
"0sHLfY4lPndXOBM1xwj62G",50.00,"['polish death metal']","Black Mad Lice",1
"0sKdZaAhTTobH1I6OHB2tY",29215.00,"['polish hip hop']","Rahim",41
"0sd2nXcZQmZ3mCgr9zI2ga",19.00,"['polish choir']","Sinfonia Amabile Choir",11
"0sgX7YgncTMJs40ANv08V2",121.00,"['polish jazz']","Bogdan Hołownia - Wojciech Pulcyn",3
"0sijpMmVF9ui4micUVn9d6",4055.00,"['classic polish pop']","Stanisława Celińska",30
"0sv0pDwFGivOZ28VDtLcIs",145.00,"['polish thrash metal']","Empatic",1
"0tHTHP5alDCLMba030zqWS",21.00,"['polish experimental electronic']","Bohdan Mazurek",0
"0tJcuZICpDyI777uuVPD7p",2437.00,"['disco polo']","Kapela Górole",30
"0tLpQEO7WioDR2cjo3SgWj",64.00,"['polish punk']","Inri",0
"0tMBk4ZobHzjogZ2911v6y",285.00,"['polish electronica']","Sarmacja",5
"0tdKRrbItnLj40yUFi23jx",176020.00,"['polish alternative', 'polish indie', 'polish pop']","Daria Zawiałow",63
"0tmTvcGSgfSn6dLFNxC3Sd",14545.00,"['polish punk']","The Bill",36
"0tqfId1muhkLLqGxjdMLh2",4300.00,"['contemporary jazz', 'ecm-style jazz', 'jazz trio', 'modern jazz trio', 'polish jazz']","Simple Acoustic Trio",15
"0u7M9nLmOarjJqQH5SKtyS",29.00,"['polish alternative rock']","Time To Express",0
"0u8gysXBF7y75wIYt65zFH",19953.00,"['polish hip hop']","Kajman",36
"0uLlQXi1cUNUPQCisz30ph",2931.00,"['polish trap']","matiskater",39
"0uSvJ4VrevOt9qkOM8TljE",144.00,"['polish experimental', 'polish noise rock']","Królestwo",0
"0uYix4krQWE2zDQO17Shlu",253.00,"['polish modern jazz']","Mateusz Smoczynski",10
"0vyk3V4Aqior26kicJPsoy",17.00,"['polish experimental electronic']","Ambot",0
"0w64dXwb17ICltM1oyeePF",3501.00,"['polish ambient', 'polish electronica']","Hatti Vatti",30
"0wDaCF2sYnSECH0XQ1oEKh",74.00,"['polish ambient']","Souvenir de Tanger",0
"0wPWUaGnMO7XYcKV0bqsRf",247.00,"['polish blues']","Obstawa Prezydenta",4
"0wip5D37aCfjuD39Pmbp1q",21411.00,"['polish hip hop', 'polish reggae']","Abradab",40
"0wlyQW24ZGvZZq192nKg3B",6768.00,"['disco polo']","SoLeo",37
"0wm6v5GU6VbR1wtsm0YiTV",118626.00,"['polish hip hop']","Słoń",59
"0x2yGzKouDBJ3Zh50HihEO",85.00,"['polish folk']","Się Gra",0
"0x4xJCGDyTlKr47RF2WXzu",40274.00,"['polish hip hop', 'polish trap']","Trill Pem",62
"0xBUHtBX1kujjjbayPiYOq",222.00,"['experimental black metal', 'industrial black metal', 'polish black metal']","Cssaba",2
"0xDJAQAgs6MNwGhEok9vt6",493.00,"['polish alternative rap']","Erking",23
"0yKPpbp3T6JTB9ApDMv9SZ",714.00,"['polish alternative']","Magda Kluz",31
"0yPYc2FYG8meYkcIEaRJ0r",181.00,"['disco polo']","Claudia Chwołka; Kasia Chwołka",13
"0ySTqxzTMONJoEvj8MkULW",33.00,"['polish black metal']","Tobc",0
"0yagF2PyDH0AdbkeLmpLwv",7658.00,"['polish punk']","Apteka",25
"0yi1GRtwQy2jYzdlEiilSB",3046.00,"['polish alternative rap']","Laikike1",16
"0z0ey55umWNi8s2HsNaGxB",49609.00,"['polish hip hop']","Eldo",1
"0z300uEtGh3BdYBC3vpnPW",15347.00,"['classic polish pop']","Irena Santor",35
"0z7S5ov9ZjkDrVUN5ds9BO",11590.00,"['polish alternative', 'polish indie']","Pustki",26
"0zHGKxELLbagigu50gCaIq",1585.00,"['dark folk', 'polish black metal', 'polish folk metal', 'post-black metal']","ROSK",10
"0zo109NM3S7CqHpvlXwqEN",25448.00,"['polish techno', 'raw techno']","VTSS",40
"0zrHcdKNA1olsruclYjy7h",2368.00,"['polish indie']","Jazzombie",19
"1039VYRptDfsalrXUvoYs4",208.00,"['ambient dub techno', 'polish experimental electronic', 'polish techno']","Fischerle",1
"104fGzY8pKlvy1U1aonOcE",18555.00,"['polish trap']","Kaluch",38
"10HoQ9uLWCt4YoiaYkmQVU",611.00,"['polish ambient', 'polish electronica']","Grabek",27
"10JL3Itycb70lP4ZIA6qjp",6044.00,"['polish alternative rock']","Muniek Staszczyk",41
"10ZM0tenWJA8VYJypx4Rkk",97.00,"['polish early music']","Adam Jarzębski",5
"10iF348LBI6gOnLue1qnG5",15672.00,"['polish alternative rap', 'polish hip hop']","Te-Tris",36
"10iwq8N2ktHK5XwvOmbUE6",225.00,"['polish modern jazz']","Jerzy Mączyński",2
"10jz32ZpXaAGCo3ZWZL5eJ",212.00,"['polish black metal']","Holy Death",1
"10ki5CunLQjvMB093EClw3",34.00,"['polish classical']","Grzegorz Fitelberg",1
"10wjV72OetIdsUQEcjSnOd",31913.00,"['disco polo']","Akcent",47
"11GaQ8afxzUethXZyW6uN7",2276.00,"['disco polo']","Mirage",29
"11mE3U9BBkGQcOty6rOXUw",3389.00,"['polish hip hop']","JedenSiedem",6
"11ohMXkA2KIq5F1DoWH2jj",338355.00,"['polish hip hop']","KęKę",59
"124sGtDIjkbuOt1uDcZ2Lz",3808.00,"['polish ambient']","Wacław Zimpel",18
"12C8rZ4SY6WxvuxqykeKw6",20.00,"['polish early music']","Marcin Leopolita",4
"12OmItvgh4hhi9mSCN3gk2",1282.00,"['polish classical']","Stanisław Moniuszko",22
"12VkDc8rLk5plk6zNuzjFy",299.00,"['polish blues']","Sławek Wierzcholski & Nocna Zmiana Bluesa",0
"12fqDmzvnOz7oQE5J2XDfL",24.00,"['polish reggae']","Ziemia Kanaan",0
"131bNZOisbe6CP8PnBNeaB",5251.00,"['polish pop']","Patryk Kumór",26
"138bq70hDEiUOtwGFRKB9M",4474.00,"['disco polo']","Rompey",23
"13BySi42Trub84QyO83Q6c",42.00,"['polish psychedelia']","Owls Are Not",0
"13XggX75z0Hk0VNvOuTJoB",24354.00,"['brutal death metal', 'death metal', 'polish death metal', 'polish metal']","Hate",30
"14M41VoNuxxvBXaigqZ9D9",15174.00,"['polish hip hop']","CatchUp",58
"14SkRxyelYstfqEJTpWAzG",254.00,"['polish black metal']","Enclave",1
"14YzutUdMwS9yTnI0IFBaD",54586.00,"['compositional ambient', 'neo-classical', 'polish alternative']","Hania Rani",53
"150IALYwlaBqGUiub9H6EK",106.00,"['polish techno']","Marboc",2
"154o9Wi0JpSDbYQPMtmpd5",27532.00,"['polish hip hop', 'polish trap']","Wiatr",57
"15LsRgSmN0t8VLcsUFYW5J",92833.00,"['black metal', 'polish black metal', 'polish metal', 'voidgaze']","Batushka",45
"15kkqvIcypRQGUiE17Shej",1371.00,"['polish blues']","Cheap Tobacco",17
"161n5VNTH8MQ8hh5jgwewr",95.00,"['polish contemporary classical', 'polish modern jazz']","Leszek Kułakowski",2
"16E01HKHSbeo1s2GB0zam5",176.00,"['polish choir', 'uwielbienie']","Chór i zespół instrumentalny duszpasterstwa akademickiego w Kaliszu",13
"16IE8lpWA2U3bfB4kumGzW",4462.00,"['disco polo']","After Party",45
"16Pd9XZrfoLM74GGR0VVrY",110.00,"['polish ambient']","Bass Jan Other",0
"16TsNPlesuA1R9kPLS6nta",4768.00,"['polish hip hop', 'polish trap']","Favst",58
"16UXmC2zY5ECiptfegWxFQ",291114.00,"['polish pop', 'polish rock']","Perfect",53
"16yG2mwbfPN7uz3vA1oDIm",1500.00,"['polish hip hop']","Rebel Babel Ensemble",16
"177K31OvglpG0Epy24mWyd",645.00,"['polish folk', 'polish modern jazz']","Bester Quartet",8
"17CHv5PPFzmVshxqUpGEdZ",2690.00,"['classic polish pop', 'poezja spiewana', 'sung poetry']","Elzbieta Adamiak",17
"17GbSNHK42UuTSBSlrRJTH",132.00,"['polish reggae']","NATANAEL",2
"17MbhJOaaPHuWnRaWU9xkc",148697.00,"['brutal death metal', 'death metal', 'polish death metal', 'polish metal', 'technical death metal', 'technical groove metal']","Decapitated",46
"17nUt9GRJ7w3eUaa0PD8fr",26.00,"['polish choir']","Poznan Camerata Bach Choir",16
"17uBgxZCZw8onXi8yahFtq",4643.00,"['polish metal']","Night Mistress",19
"17vMbB8aArNkX8Ws6DuhMP",1274.00,"['polish punk']","Hasiok",25
"180ia0QgXj22WJ5U8FxLzl",15.00,"['polish techno']","Mathias Nova",1
"183C4P5B8pmW1zmI4himpF",31103.00,"['polish alternative rap', 'polish hip hop']","W.E.N.A.",40
"184iGCLgSweiPdoqeZVhQz",12.00,"['polish free jazz']","Tomasz Pawlicki",1
"18aJbX5nuinnzziQutmdbR",511.00,"['polish punk']","Dr. Huckenbush",4
"18izQz98kuS70A3h0vXWXO",371.00,"['disco polo']","Zorka",13
"18zOmZJB8AsAVy8aE3Gsxo",120.00,"['polish electronica']","2Cresky",1
"198UR3MgaubreIXLgxvfnK",470.00,"['boston hardcore', 'polish punk']","Eye For An Eye",3
"19YvV7NeOKDv4Ku8mFr79J",1208.00,"['polish folk metal']","Jar",20
"19dqXAMWWe4HuK51nCmgAd",188.00,"['polish alternative rock']","Naiv",8
"1A6HQzOvtGaCYihOuIKjE6",157338.00,"['dutch hip hop', 'polish hip hop', 'polish trap']","Mr. Polska",62
"1ADzqaqcbKegWHVOzRecNw",24147.00,"['disco polo']","Defis",45
"1AIWKp6rFXWTtg9n2BsrZX",436.00,"['polish black metal']","Mordhell",2
"1AVwbPNVsMYzNsz1WBG9jw",300.00,"['polish punk']","Criminal Tango",7
"1AnN7D0tGyWS5d3l38oqR0",15178.00,"['polish pop']","Łukasz Zagrobelny",36
"1AqZBFOsmjh656TvqtDcGr",187.00,"['polish post-punk']","Searching For Calm",1
"1AwsGshxYxnzTLJANBNcHC",5512.00,"['polish pop']","DKA",42
"1B0g3fWwv6ne4oUn85Sky9",93.00,"['polish indie rock']","Saluminesia",1
"1B39m1vC900kCq6AtVgz9k",216.00,"['polish jazz']","Warsaw Stompers",7
"1BF0aa62IknlGAF8zDEJ9L",5562.00,"['melodic death metal', 'polish death metal']","Made Of Hate",24
"1BgNIGdsTj6pz7kTtOZxAm",39.00,"['polish classical']","Jozef Elsner",0
"1BmEPjXHyBgwuCPsQTmChB",3064.00,"['disco polo']","Andre",37
"1C5ZTNk21JUdd7k0mPu6IC",22545.00,"['disco polo']","Jorrgus",40
"1CEONobXawu0XPgPhgTD5a",60878.00,"['polish hip hop']","Dwa Sławy",47
"1CzKORB9IN0EjPEyeKBIkf",35198.00,"['cosmic post-rock', 'instrumental post-rock', 'polish post-rock', 'post-rock']","Tides From Nebula",42
"1DARzKClmD2nTJREzE9fpD",439.00,"['classic polish pop']","Andrzej Garczarek",8
"1DM6hiVCSx27KbkORhC1kC",69.00,"['deep symphonic black metal', 'polish black metal']","Luna Ad Noctum",0
"1DViThfGuJuJZHGGd9zclE",12756.00,"['polish reggae']","Natural Dread Killaz",25
"1De6ncCXtVKWkbrgNL3nqt",392.00,"['polish punk']","One Million Bulgarians",2
"1E0NQGfmA0Uc5ekFMyYGYs",28.00,"['polish classical piano']","Wojciech Waleczek",8
"1E9CdVh2AXiQSm7aYg1mPP",3451.00,"['polish alternative rap', 'polish hip hop']","Eis",45
"1EJK4R00yYXkh3fW8cwDGW",29684.00,"['disco polo']","Czadoman",41
"1EQtitEgCGurVXhNYVTAMq",118.00,"['polish death metal']","Vedonist",0
"1EzvfumDDDz3rkI2EE1fXo",14437.00,"['black metal', 'pagan black metal', 'polish black metal', 'polish folk metal', 'raw black metal', 'slavic metal', 'viking black metal']","Graveland",22
"1F2IODAEO0rjZHY1qmtd0N",144.00,"['polish punk']","Śmierć Kliniczna",0
"1FXs2kPsJqugLoNRjBSmFT",35.00,"['polish reggae']","Faza",0
"1Fd2Lwa5pgk9GUKufPKlU8",59.00,"['polish folk', 'szanty']","Przejazdem",0
"1FdfWn1DrRwWDtRK8faYKY",173932.00,"['polish hip hop', 'polish trap']","Zeamsone",56
"1FjSPMzMP7XdTqCqteXnMf",76.00,"['polish free jazz']","Dominik Strycharski",0
"1GEUSlrLX2UTFwb70oBKI8",89.00,"['polish post-punk']","Cytadela",0
"1GQSVoAW34pw29ugWtjDjM",30.00,"['polish techno']","Sovinsky",0
"1GRpnNhXWlNMgnFf3NqEjv",16389.00,"['polish hip hop']","L.U.C.",39
"1Ga4875GerJjwcX7lXpHBT",35.00,"['polish techno']","Pablo Rouve",0
"1H098rJLJogsYSUWn8QICL",62.00,"['polish jazz']","Marcin Olak Trio",0
"1HS9CtXIY0zwXbl8Dh3vJu",2404.00,"['polish folk']","Kapela Maliszów",15
"1HX9uYVwH6HHGyE8xSgtUD",31219.00,"['polish alternative', 'polish pop']","Julia Wieniawa",54
"1HhBX57PJlbPfWFNjC7Vrl",8184.00,"['polish indie']","Gooral",33
"1I1ssMo5ZvJXkpII1dwjCV",10.00,"['polish early music']","Jan Podbielski",0
"1I7kVcOC3lWwtFJm3dZcUp",5176.00,"['disco polo']","BIG DANCE",28
"1IAoGke7L1h6LDrMLqY8Rl",79.00,"['disco polo']","Panaam",1
"1IWG2vK6UbbxYn8EPJ4c5y",178.00,"['polish hardcore']","Czerń",1
"1IYFJPQcbXYjgkyebYs1w6",48318.00,"['classic polish pop', 'polish pop', 'sung poetry']","Maryla Rodowicz",45
"1J55A3y7vkT02SBX9JZbWO",744.00,"['polish classical piano']","Zbigniew Raubo",16
"1J96XIWRA8zrkhwtwVK4lM",1586.00,"['disco polo']","4ever",9
"1JNHFFIbSROPwK8in5wCFB",3098.00,"['disco polo']","Maxx Dance",16
"1JnQh4zCuzozkMHqVImtRg",1154.00,"['polish folk']","Village Kollektiv",7
"1JsnraXeS2KK3dgwNR9ARf",108266.00,"['polish hip hop', 'polish pop']","B.R.O",50
"1KJvuZHmkpnrjIyTLhhwpb",75395.00,"['polish hip hop']","Solar",59
"1KPAl8Pn2vZCeceKeAEx9M",3345.00,"['polish reggae', 'polish rock']","Mr. Zoob",40
"1KPrYtMVWCjCMtRGb3n3Ja",1367.00,"['polish electronica', 'polish indie']","Oszibarack",10
"1Kjs5u8GQf6zCFdTj6SI9E",549301.00,"['polish hip hop', 'polish trap']","Malik Montana",68
"1KkXJL2YNZsAqh3NuxkddW",128.00,"['polish prog']","Krzysztof Lepiarczyk",1
"1KoIf5DUkzaITPCCKAhgKe",55035.00,"['polish pop']","Kacper Blonsky",51
"1KqeOfLGtbn5CCpY1nshVu",39.00,"['polish free jazz']","The Intuition Orchestra",0
"1KyVviwmYP83FyOApt86K0",10127.00,"['polish trap']","White Widow",46
"1LSkWn5RsciEo6dZn7l2C1",2171.00,"['polish rock']","Totentanz",15
"1LTp3R07v3eFfezTpVYRyi",8952.00,"['polish punk', 'polish rock']","Tilt",36
"1LUoeZhHpBlGdm1aDVHZ0b",17.00,"['polish choir']","The Silesian Philharmonic Choir",3
"1LVNNz9QagbaCT3WPdiMla",887.00,"['disco polo']","Łobuzy & Piękny Dawid",22
"1LcHglsYAuDXNlNlxHWpmJ",698.00,"['early modern classical', 'polish classical', 'post-romantic era']","Mieczysław Karłowicz",27
"1LlOS4uijfey6I8UowxRgE",1630.00,"['polish death metal']","Anima Damnata",4
"1Lu8pnzuqhbybOPW6nNEpz",16451.00,"['polish alternative', 'polish pop']","Męskie Granie Orkiestra 2020",52
"1LuaIftFN5BzXzUSKewJTL",2787.00,"['polish pop']","Ania Szarmach",13
"1LzVOPgsaVzyFmXDqIPOCT",605.00,"['polish alternative']","ARS LATRANS Orchestra",30
"1M3e3ah33nn5vnGtQuCDUN",248.00,"['polish electronica', 'polish psychedelia']","Kompozyt",5
"1M95X5Ek2Mlk5UQpI47htx",31.00,"['polish choir', 'vocal ensemble']","Il Canto",13
"1MK0sGeyTNkbefYGj673e9",410290.00,"['black metal', 'death metal', 'metal', 'pagan black metal', 'polish black metal', 'polish death metal', 'polish metal']","Behemoth",55
"1MZ1TtfmzMHEYIlynXsr1a",122379.00,"['polish hip hop', 'polish trap']","Gedz",62
"1MfcLv8hgqeVJTL585UCtv",6.00,"['polish reggae']","Wersja De Lux",0
"1MlB5oNPvHqNHEX55ZtVXk",8137.00,"['disco polo']","Mega Dance",25
"1Mlr46VuIungIRbiiAaL5H",455.00,"['polish death metal']","Sceptic",9
"1MrKvFb6ie6bTXGpSEYx0g",59329.00,"['classic polish pop', 'polish alternative', 'polish pop', 'polish rock']","Edyta Bartosiewicz",50
"1MyPNMheQPaYKm4xzA4SeR",186.00,"['polish experimental', 'polish psychedelia']","Za Siodma Gora",2
"1NOWGjwMisxGaZlpqZ2wuf",217.00,"['polish jazz']","Czeslaw Bartkowski",6
"1NdNYFv81pamXPwW6t9n6z",109.00,"['glitch', 'polish experimental electronic']","Paul Wirkus",1
"1NmkIX85kqIufTOzht5Y0x",8759.00,"['polish punk', 'polish reggae']","Daab",33
"1Nv7AidPFCVS6UsiHhOODL",60.00,"['polish classical piano']","Edward Wolanin",38
"1O5dT5QoOyL3FxfFgPpf2z",278.00,"['polish folk metal', 'slavic folk metal']","Elforg",0
