CustomerID,Campaign,CampaignTiming,channel,open,click,SalesChannel,ConversionChannel,Reach,Target,Departure,offer
"6199-IWKGC",14,2,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6199-IWKGC",13,1,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6202-DYYFX",15,2,"Call Center",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6202-DYYFX",14,1,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6202-DYYFX",13,3,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6202-JVYEU",3,2,"Call Center",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6202-JVYEU",2,1,"Email",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6202-JVYEU",1,3,"SMS",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6204-IEUXJ",12,3,"Call Center",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6204-IEUXJ",11,1,"Email",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6204-IEUXJ",10,2,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6211-WHMYA",6,3,"Call Center",1,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6211-WHMYA",5,1,"Email",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6211-WHMYA",4,2,"SMS",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6211-WWLTF",12,3,"Call Center",1,1,"Agent","Call Center","Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6211-WWLTF",11,1,"Email",0,0,"Agent",,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6211-WWLTF",10,2,"SMS",1,0,"Agent",,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6217-KDYWC",3,1,"Call Center",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6217-KDYWC",2,2,"Email",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6217-KDYWC",1,3,"SMS",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6217-TOWGS",9,3,"Call Center",1,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6217-TOWGS",8,2,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6217-TOWGS",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6218-KNUBD",9,1,"Call Center",0,0,"Agent","Shop","Fiber optic","Migration Box","DSL with phone","Discount"
"6218-KNUBD",8,3,"Email",1,1,"Agent",,"Fiber optic","Migration Box","DSL with phone","Discount"
"6218-KNUBD",7,2,"SMS",0,0,"Agent",,"Fiber optic","Migration Box","DSL with phone","Discount"
"6231-WFGFH",3,2,"Call Center",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6231-WFGFH",2,1,"Email",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6231-WFGFH",1,3,"SMS",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6240-EURKS",6,3,"Call Center",1,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6240-EURKS",5,1,"Email",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6240-EURKS",4,2,"SMS",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6242-FEGFD",15,3,"Call Center",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6242-FEGFD",14,1,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6242-FEGFD",13,2,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6243-OZGFH",6,3,"Call Center",1,1,"TeleSales","Call Center","Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6243-OZGFH",5,1,"Email",0,0,"TeleSales",,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6243-OZGFH",4,2,"SMS",0,0,"TeleSales",,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6248-BSHKG",3,1,"Call Center",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6248-BSHKG",2,3,"Email",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6248-BSHKG",1,2,"SMS",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6260-ONULR",9,1,"Call Center",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6260-ONULR",8,3,"Email",1,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6260-ONULR",7,2,"SMS",1,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6260-XLACS",3,3,"Call Center",1,1,"Agent","Call Center","DSL","Cross Sell Box","No internet service","Buy One Get One"
"6260-XLACS",2,2,"Email",0,0,"Agent",,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6260-XLACS",1,1,"SMS",0,0,"Agent",,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6281-FKEWS",6,2,"Call Center",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6281-FKEWS",5,3,"Email",1,1,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6281-FKEWS",4,1,"SMS",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6286-ZHAOK",3,1,"Call Center",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6286-ZHAOK",2,2,"Email",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6286-ZHAOK",1,3,"SMS",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6292-TOSSS",3,1,"Call Center",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6292-TOSSS",2,2,"Email",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6292-TOSSS",1,3,"SMS",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6298-QDFNH",15,2,"Call Center",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6298-QDFNH",14,3,"Email",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6298-QDFNH",13,1,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6300-BWMJX",15,1,"Call Center",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6300-BWMJX",14,2,"Email",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6300-BWMJX",13,3,"SMS",1,1,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6305-YLBMM",12,2,"Call Center",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6305-YLBMM",11,1,"Email",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6305-YLBMM",10,3,"SMS",1,1,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6311-UEUME",12,1,"Call Center",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6311-UEUME",11,3,"Email",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6311-UEUME",10,2,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6322-PJJDJ",12,2,"Call Center",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6322-PJJDJ",11,3,"Email",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6322-PJJDJ",10,1,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6323-AYBRX",3,2,"Call Center",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6323-AYBRX",2,3,"Email",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6323-AYBRX",1,1,"SMS",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6340-DACFT",3,1,"Call Center",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6340-DACFT",2,2,"Email",1,1,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6340-DACFT",1,3,"SMS",1,1,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6344-SFJVH",6,2,"Call Center",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6344-SFJVH",5,1,"Email",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6344-SFJVH",4,3,"SMS",1,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6350-XFYGW",12,2,"Call Center",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6350-XFYGW",11,3,"Email",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6350-XFYGW",10,1,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6352-TWCAU",15,2,"Call Center",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6352-TWCAU",14,1,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6352-TWCAU",13,3,"SMS",1,1,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6353-BRMMA",15,2,"Call Center",1,0,"Agent","Call Center","Option","Upsell","Fiber optic with premium mobile","No Offer"
"6353-BRMMA",14,3,"Email",1,1,"Agent",,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6353-BRMMA",13,1,"SMS",0,0,"Agent",,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6365-MTGZX",12,3,"Call Center",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6365-MTGZX",11,1,"Email",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6365-MTGZX",10,2,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6369-MCAKO",9,2,"Call Center",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6369-MCAKO",8,3,"Email",1,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6369-MCAKO",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6370-ZVHDV",3,1,"Call Center",0,0,"Agent",,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6370-ZVHDV",2,3,"Email",1,0,"Agent",,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6370-ZVHDV",1,2,"SMS",1,0,"Agent","Shop","DSL","Cross Sell Box","No internet service","Buy One Get One"
"6376-GAHQE",12,2,"Call Center",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6376-GAHQE",11,3,"Email",1,1,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6376-GAHQE",10,1,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6390-DSAZX",12,1,"Call Center",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6390-DSAZX",11,3,"Email",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6390-DSAZX",10,2,"SMS",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6400-BWQKW",15,2,"Call Center",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6400-BWQKW",14,3,"Email",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6400-BWQKW",13,1,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6407-GSJNL",3,1,"Call Center",0,0,"Agent",,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6407-GSJNL",2,2,"Email",0,0,"Agent",,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6407-GSJNL",1,3,"SMS",1,1,"Agent","SMS","DSL","Cross Sell Box","No internet service","Buy One Get One"
"6407-UTSLV",12,1,"Call Center",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6407-UTSLV",11,3,"Email",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6407-UTSLV",10,2,"SMS",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6416-YJTTB",12,3,"Call Center",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6416-YJTTB",11,1,"Email",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6416-YJTTB",10,2,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6421-SZVEM",12,2,"Call Center",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6421-SZVEM",11,1,"Email",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6421-SZVEM",10,3,"SMS",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6425-JWTDV",3,2,"Call Center",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6425-JWTDV",2,3,"Email",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6425-JWTDV",1,1,"SMS",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6432-TWQLB",15,3,"Call Center",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6432-TWQLB",14,1,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6432-TWQLB",13,2,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6434-TTGJP",6,1,"Call Center",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6434-TTGJP",5,2,"Email",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6434-TTGJP",4,3,"SMS",1,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6458-CYIDZ",12,1,"Call Center",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6458-CYIDZ",11,3,"Email",1,1,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6458-CYIDZ",10,2,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6461-PPAXN",9,3,"Call Center",1,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6461-PPAXN",8,2,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6461-PPAXN",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6480-YAGIY",12,1,"Call Center",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6480-YAGIY",11,3,"Email",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6480-YAGIY",10,2,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6481-ESCNL",15,1,"Call Center",0,0,"TeleSales","Digital","Option","Upsell","Fiber optic with premium mobile","No Offer"
"6481-ESCNL",14,3,"Email",0,0,"TeleSales",,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6481-ESCNL",13,2,"SMS",0,0,"TeleSales",,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6481-OGDOO",12,3,"Call Center",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6481-OGDOO",11,1,"Email",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6481-OGDOO",10,2,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6483-OATDN",9,2,"Call Center",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6483-OATDN",8,3,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6483-OATDN",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6486-LHTMA",15,3,"Call Center",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6207-WIOLX",6,2,"Call Center",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6207-WIOLX",5,3,"Email",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6207-WIOLX",4,1,"SMS",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6227-FBDXH",15,3,"Call Center",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6227-FBDXH",14,1,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6227-FBDXH",13,2,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6234-PFPXL",15,3,"Call Center",1,1,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6234-PFPXL",14,1,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6234-PFPXL",13,2,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6234-RAAPL",15,1,"Call Center",0,0,"Agent",,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6234-RAAPL",14,2,"Email",1,1,"Agent","Email","Option","Upsell","Fiber optic with premium mobile","No Offer"
"6234-RAAPL",13,3,"SMS",1,1,"Agent",,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6235-VDHOM",6,3,"Call Center",1,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6235-VDHOM",5,1,"Email",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6235-VDHOM",4,2,"SMS",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6266-QHOJZ",15,2,"Call Center",1,1,"TeleSales","Call Center","Option","Upsell","Fiber optic with premium mobile","No Offer"
"6266-QHOJZ",14,1,"Email",0,0,"TeleSales",,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6266-QHOJZ",13,3,"SMS",1,1,"TeleSales",,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6267-DCFFZ",15,3,"Call Center",1,1,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6267-DCFFZ",14,2,"Email",1,1,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6267-DCFFZ",13,1,"SMS",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6270-OMFIW",12,2,"Call Center",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6270-OMFIW",11,3,"Email",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6270-OMFIW",10,1,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6278-FEPBZ",3,2,"Call Center",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6278-FEPBZ",2,3,"Email",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6278-FEPBZ",1,1,"SMS",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6283-GITPX",9,2,"Call Center",0,0,"TeleSales",,"Fiber optic","Migration Box","DSL with phone","Discount"
"6283-GITPX",8,1,"Email",0,0,"TeleSales",,"Fiber optic","Migration Box","DSL with phone","Discount"
"6283-GITPX",7,3,"SMS",1,1,"TeleSales","SMS","Fiber optic","Migration Box","DSL with phone","Discount"
"6284-AHOOQ",15,3,"Call Center",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6284-AHOOQ",14,2,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6284-AHOOQ",13,1,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6285-FTQBF",3,2,"Call Center",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6285-FTQBF",2,1,"Email",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6285-FTQBF",1,3,"SMS",1,1,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6288-CHQJB",9,2,"Call Center",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6288-CHQJB",8,3,"Email",1,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6288-CHQJB",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6289-CPNLD",9,3,"Call Center",1,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6289-CPNLD",8,1,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6289-CPNLD",7,2,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6295-OSINB",15,2,"Call Center",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6295-OSINB",14,1,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6295-OSINB",13,3,"SMS",1,1,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6302-JGYRJ",9,3,"Call Center",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6302-JGYRJ",8,1,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6302-JGYRJ",7,2,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6304-IJFSQ",9,3,"Call Center",1,1,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6304-IJFSQ",8,2,"Email",1,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6304-IJFSQ",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6317-YPKDH",6,2,"Call Center",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6317-YPKDH",5,3,"Email",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6317-YPKDH",4,1,"SMS",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6333-YDVLT",15,2,"Call Center",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6333-YDVLT",14,3,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6333-YDVLT",13,1,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6338-AVWCY",6,3,"Call Center",1,1,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6338-AVWCY",5,2,"Email",1,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6338-AVWCY",4,1,"SMS",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6339-DKLMK",6,2,"Call Center",1,1,"TeleSales","Call Center","Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6339-DKLMK",5,1,"Email",0,0,"TeleSales",,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6339-DKLMK",4,3,"SMS",1,1,"TeleSales",,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6339-RZCBJ",9,3,"Call Center",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6339-RZCBJ",8,1,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6339-RZCBJ",7,2,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6339-TBELP",15,1,"Call Center",0,0,"Web",,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6339-TBELP",14,3,"Email",1,1,"Web","Email","Option","Upsell","Fiber optic with premium mobile","No Offer"
"6339-TBELP",13,2,"SMS",0,0,"Web",,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6345-HOVES",6,3,"Call Center",1,1,"Agent","Call Center","Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6345-HOVES",5,1,"Email",0,0,"Agent",,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6345-HOVES",4,2,"SMS",1,0,"Agent",,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6347-DCUIK",15,3,"Call Center",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6347-DCUIK",14,1,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6347-DCUIK",13,2,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6348-SNFUS",6,3,"Call Center",1,0,"TeleSales","Call Center","Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6348-SNFUS",5,1,"Email",0,0,"TeleSales",,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6348-SNFUS",4,2,"SMS",0,0,"TeleSales",,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"6352-GIGGQ",9,2,"Call Center",1,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6352-GIGGQ",8,3,"Email",1,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6352-GIGGQ",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6358-LYNGM",15,2,"Call Center",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6358-LYNGM",14,3,"Email",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6358-LYNGM",13,1,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"6368-NWMCE",9,3,"Call Center",1,1,"TeleSales","Call Center","Fiber optic","Migration Box","DSL with phone","Discount"
"6368-NWMCE",8,1,"Email",0,0,"TeleSales",,"Fiber optic","Migration Box","DSL with phone","Discount"
"6368-NWMCE",7,2,"SMS",0,0,"TeleSales",,"Fiber optic","Migration Box","DSL with phone","Discount"
"6368-TZZDT",3,3,"Call Center",1,1,"TeleSales","Call Center","DSL","Cross Sell Box","No internet service","Buy One Get One"
"6368-TZZDT",2,2,"Email",0,0,"TeleSales",,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6368-TZZDT",1,1,"SMS",0,0,"TeleSales",,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"6371-NZYEG",9,2,"Call Center",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6371-NZYEG",8,1,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6371-NZYEG",7,3,"SMS",1,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"6374-NTQLP",12,3,"Call Center",1,1,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6374-NTQLP",11,2,"Email",1,1,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6374-NTQLP",10,1,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6383-ZTSIW",12,2,"Call Center",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6383-ZTSIW",11,1,"Email",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6383-ZTSIW",10,3,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"6384-VMJHP",9,1,"Call Center",0,0,"Agent",,"Fiber optic","Migration Box","DSL with phone","Discount"
"6384-VMJHP",8,3,"Email",1,1,"Agent",,"Fiber optic","Migration Box","DSL with phone","Discount"
"6384-VMJHP",7,2,"SMS",1,1,"Agent","SMS","Fiber optic","Migration Box","DSL with phone","Discount"
"6388-TABGU",9,2,"Call Center",1,0,"Web",,"Fiber optic","Migration Box","DSL with phone","Discount"
